test/largeclass_rng_5000.in;timsort_parallel_b_4c;2105;1826;2570;true;true;54981
test/largeclass_rng_50000.in;timsort_parallel_b_4c;15650;13349;17102;true;true;715011
test/largeclass_rng_500000.in;timsort_parallel_b_4c;152111;150710;204352;true;true;8805075
test/largeclass_rng_5000000.in;timsort_parallel_b_4c;1379703;1400769;2111816;true;true;104769426
test/number_duplicate_50000.in;timsort_parallel_b_4c;4984;6671;12288;true;true;587028
test/number_duplicate_500000.in;timsort_parallel_b_4c;39599;49930;98251;true;true;5935595
test/number_duplicate_5000000.in;timsort_parallel_b_4c;357529;418846;820130;true;true;59607886
test/number_duplicate_50000000.in;timsort_parallel_b_4c;3821910;4436580;8597707;true;true;596073394
test/number_multsorted8_50000.in;timsort_parallel_b_4c;404;831;3990;true;true;199996
test/number_multsorted8_500000.in;timsort_parallel_b_4c;2604;5831;22418;true;true;1999996
test/number_multsorted8_5000000.in;timsort_parallel_b_4c;26165;53702;226420;true;true;19999996
test/number_multsorted8_50000000.in;timsort_parallel_b_4c;242208;548940;2141742;true;true;199999996
test/number_pyramid_50000.in;timsort_parallel_b_4c;32;138;588;true;true;24999
test/number_pyramid_500000.in;timsort_parallel_b_4c;136;691;3204;true;true;249999
test/number_pyramid_5000000.in;timsort_parallel_b_4c;1267;6903;31823;true;true;2499999
test/number_pyramid_50000000.in;timsort_parallel_b_4c;14953;68624;325669;true;true;24999999
test/number_reverse_50000.in;timsort_parallel_b_4c;94;282;1210;true;true;49999
test/number_reverse_500000.in;timsort_parallel_b_4c;474;1505;6521;true;true;499999
test/number_reverse_5000000.in;timsort_parallel_b_4c;5131;15088;65420;true;true;4999999
test/number_reverse_50000000.in;timsort_parallel_b_4c;61444;162901;671225;true;true;49999999
test/number_rng_50000.in;timsort_parallel_b_4c;6934;7571;14019;true;true;714823
test/number_rng_500000.in;timsort_parallel_b_4c;49339;66166;133648;true;true;8804986
test/number_rng_5000000.in;timsort_parallel_b_4c;502984;606516;1274678;true;true;104772013
test/number_rng_50000000.in;timsort_parallel_b_4c;5078282;6171360;13013759;true;true;1213206540
test/number_sorted_50000.in;timsort_parallel_b_4c;56;258;1228;true;true;49999
test/number_sorted_500000.in;timsort_parallel_b_4c;345;1378;6565;true;true;499999
test/number_sorted_5000000.in;timsort_parallel_b_4c;3055;13794;64628;true;true;4999999
test/number_sorted_50000000.in;timsort_parallel_b_4c;28588;138130;652534;true;true;49999999
test/string_diffsize_5000.in;timsort_parallel_b_4c;8621;8095;8573;true;true;54963
test/string_diffsize_50000.in;timsort_parallel_b_4c;52604;53424;59611;true;true;714960
test/string_diffsize_500000.in;timsort_parallel_b_4c;669365;685270;750185;true;true;8803049
test/string_diffsize_5000000.in;timsort_parallel_b_4c;5107863;5232441;6227126;true;true;102363617
test/string_duplicate_5000.in;timsort_parallel_b_4c;20221;7257;7676;true;true;53585
test/string_duplicate_50000.in;timsort_parallel_b_4c;47074;47981;52331;true;true;587164
test/string_duplicate_500000.in;timsort_parallel_b_4c;605252;599264;645455;true;true;5934348
test/string_duplicate_5000000.in;timsort_parallel_b_4c;4050778;4117595;4569123;true;true;59607696
test/string_multsorted8_5000.in;timsort_parallel_b_4c;431;260;744;true;true;19996
test/string_multsorted8_50000.in;timsort_parallel_b_4c;2109;1952;3836;true;true;199996
test/string_multsorted8_500000.in;timsort_parallel_b_4c;19250;19179;35255;true;true;1999996
test/string_multsorted8_5000000.in;timsort_parallel_b_4c;175979;178986;321762;true;true;19999996
test/string_pyramid_5000.in;timsort_parallel_b_4c;17788;222;379;true;true;9998
test/string_pyramid_50000.in;timsort_parallel_b_4c;1215;1149;2152;true;true;99998
test/string_pyramid_500000.in;timsort_parallel_b_4c;12050;11483;21485;true;true;999998
test/string_pyramid_5000000.in;timsort_parallel_b_4c;121419;123008;224211;true;true;9999998
test/string_reverse_5000.in;timsort_parallel_b_4c;113;66;195;true;true;4999
test/string_reverse_50000.in;timsort_parallel_b_4c;789;560;1087;true;true;49999
test/string_reverse_500000.in;timsort_parallel_b_4c;5960;5931;11054;true;true;499999
test/string_reverse_5000000.in;timsort_parallel_b_4c;65142;65655;116849;true;true;4999999
test/string_rng_5000.in;timsort_parallel_b_4c;7960;4425;8327;true;true;54916
test/string_rng_50000.in;timsort_parallel_b_4c;50619;50886;56688;true;true;714917
test/string_rng_500000.in;timsort_parallel_b_4c;693173;657546;732349;true;true;8805252
test/string_rng_5000000.in;timsort_parallel_b_4c;5075844;5153700;5663257;true;true;104771958
test/string_sorted_5000.in;timsort_parallel_b_4c;50;53;164;true;true;4999
test/string_sorted_50000.in;timsort_parallel_b_4c;564;385;936;true;true;49999
test/string_sorted_500000.in;timsort_parallel_b_4c;4069;4000;9327;true;true;499999
test/string_sorted_5000000.in;timsort_parallel_b_4c;39978;40170;93298;true;true;4999999
test/largeclass_rng_5000.in;timsort_parallel_b_4c;1994;2108;3193;true;true;54981
test/largeclass_rng_50000.in;timsort_parallel_b_4c;14588;12745;16346;true;true;715011
test/largeclass_rng_500000.in;timsort_parallel_b_4c;152440;148026;205495;true;true;8805075
test/largeclass_rng_5000000.in;timsort_parallel_b_4c;1324709;1385582;1971364;true;true;104769426
test/number_duplicate_50000.in;timsort_parallel_b_4c;5193;6574;12253;true;true;587028
test/number_duplicate_500000.in;timsort_parallel_b_4c;41958;53786;92208;true;true;5935595
test/number_duplicate_5000000.in;timsort_parallel_b_4c;361638;456398;857559;true;true;59607886
test/number_duplicate_50000000.in;timsort_parallel_b_4c;3850104;4398152;8644640;true;true;596073394
test/number_multsorted8_50000.in;timsort_parallel_b_4c;368;843;3773;true;true;199996
test/number_multsorted8_500000.in;timsort_parallel_b_4c;2604;5786;23038;true;true;1999996
test/number_multsorted8_5000000.in;timsort_parallel_b_4c;23057;53831;227501;true;true;19999996
test/number_multsorted8_50000000.in;timsort_parallel_b_4c;246265;531414;2144812;true;true;199999996
test/number_pyramid_50000.in;timsort_parallel_b_4c;40;133;579;true;true;24999
test/number_pyramid_500000.in;timsort_parallel_b_4c;133;691;3147;true;true;249999
test/number_pyramid_5000000.in;timsort_parallel_b_4c;1275;6906;31866;true;true;2499999
test/number_pyramid_50000000.in;timsort_parallel_b_4c;15128;68751;324960;true;true;24999999
test/number_reverse_50000.in;timsort_parallel_b_4c;96;298;1200;true;true;49999
test/number_reverse_500000.in;timsort_parallel_b_4c;713;1506;6562;true;true;499999
test/number_reverse_5000000.in;timsort_parallel_b_4c;4986;15045;65048;true;true;4999999
test/number_reverse_50000000.in;timsort_parallel_b_4c;61847;163190;667503;true;true;49999999
test/number_rng_50000.in;timsort_parallel_b_4c;7000;7627;14300;true;true;714823
test/number_rng_500000.in;timsort_parallel_b_4c;48430;66411;159444;true;true;8804986
test/number_rng_5000000.in;timsort_parallel_b_4c;505149;609550;1240647;true;true;104772013
test/number_rng_50000000.in;timsort_parallel_b_4c;5066278;6274325;13006634;true;true;1213206540
test/number_sorted_50000.in;timsort_parallel_b_4c;56;260;1160;true;true;49999
test/number_sorted_500000.in;timsort_parallel_b_4c;270;1380;6577;true;true;499999
test/number_sorted_5000000.in;timsort_parallel_b_4c;2761;13768;64370;true;true;4999999
test/number_sorted_50000000.in;timsort_parallel_b_4c;29246;137342;645807;true;true;49999999
test/string_diffsize_5000.in;timsort_parallel_b_4c;8613;8077;8570;true;true;54963
test/string_diffsize_50000.in;timsort_parallel_b_4c;52501;53360;59635;true;true;714960
test/string_diffsize_500000.in;timsort_parallel_b_4c;672478;685104;749751;true;true;8803049
test/string_diffsize_5000000.in;timsort_parallel_b_4c;5135964;5197487;6136490;true;true;102363617
test/string_duplicate_5000.in;timsort_parallel_b_4c;19384;7873;8297;true;true;53585
test/string_duplicate_50000.in;timsort_parallel_b_4c;55037;47827;52494;true;true;587164
test/string_duplicate_500000.in;timsort_parallel_b_4c;592499;601113;644961;true;true;5934348
test/string_duplicate_5000000.in;timsort_parallel_b_4c;4075111;4152396;4561419;true;true;59607696
test/string_multsorted8_5000.in;timsort_parallel_b_4c;15583;409;768;true;true;19996
test/string_multsorted8_50000.in;timsort_parallel_b_4c;2108;2059;3904;true;true;199996
test/string_multsorted8_500000.in;timsort_parallel_b_4c;19285;19209;37465;true;true;1999996
test/string_multsorted8_5000000.in;timsort_parallel_b_4c;175990;179409;336862;true;true;19999996
test/string_pyramid_5000.in;timsort_parallel_b_4c;221;134;393;true;true;9998
test/string_pyramid_50000.in;timsort_parallel_b_4c;1201;1143;2169;true;true;99998
test/string_pyramid_500000.in;timsort_parallel_b_4c;13078;11369;21525;true;true;999998
