test/largeclass_rng_5000.in;merge_2_sort;2384;2003;2962;true;true;54903
test/largeclass_rng_50000.in;merge_2_sort;27548;20721;26065;true;true;714467
test/largeclass_rng_500000.in;merge_2_sort;257531;219553;313318;true;true;8800820
test/largeclass_rng_5000000.in;merge_2_sort;3063040;3239044;4382462;true;true;104686613
test/number_duplicate_50000.in;merge_2_sort;4537;5467;13656;true;true;713916
test/number_duplicate_500000.in;merge_2_sort;48327;60582;161029;true;true;8792643
test/number_duplicate_5000000.in;merge_2_sort;505449;665925;1840459;true;true;104561015
test/number_duplicate_50000000.in;merge_2_sort;5437790;7496191;21092595;true;true;1211287998
test/number_multsorted8_50000.in;merge_2_sort;1124;1894;7531;true;true;496060
test/number_multsorted8_500000.in;merge_2_sort;12538;22137;87496;true;true;5819316
test/number_multsorted8_5000000.in;merge_2_sort;166216;275849;1009312;true;true;65644436
test/number_multsorted8_50000000.in;merge_2_sort;1957152;3299549;11614217;true;true;744972276
test/number_pyramid_50000.in;merge_2_sort;715;780;3069;true;true;198036
test/number_pyramid_500000.in;merge_2_sort;5721;9361;36804;true;true;2409664
test/number_pyramid_5000000.in;merge_2_sort;80317;120336;435799;true;true;27822224
test/number_pyramid_50000000.in;merge_2_sort;905302;1462750;5091185;true;true;322486144
test/number_reverse_50000.in;merge_2_sort;1889;2177;7630;true;true;462192
test/number_reverse_500000.in;merge_2_sort;20210;26174;90757;true;true;5496784
test/number_reverse_5000000.in;merge_2_sort;202404;282365;983908;true;true;61913344
test/number_reverse_50000000.in;merge_2_sort;2557854;3466472;11600136;true;true;710490048
test/number_rng_50000.in;merge_2_sort;5556;6526;14953;true;true;714500
test/number_rng_500000.in;merge_2_sort;66259;78743;179657;true;true;8801262
test/number_rng_5000000.in;merge_2_sort;765008;924587;2119780;true;true;104687851
test/number_rng_50000000.in;merge_2_sort;8889673;10779353;24713054;true;true;1212850102
test/number_sorted_50000.in;merge_2_sort;1239;1705;6840;true;true;421072
test/number_sorted_500000.in;merge_2_sort;12710;19895;77399;true;true;5069328
test/number_sorted_5000000.in;merge_2_sort;157013;255326;912952;true;true;58144448
test/number_sorted_50000000.in;merge_2_sort;1933557;3104540;10627424;true;true;669972288
test/string_diffsize_5000.in;merge_2_sort;3774;3861;4531;true;true;54860
test/string_diffsize_50000.in;merge_2_sort;52327;52778;61179;true;true;714691
test/string_diffsize_500000.in;merge_2_sort;694965;714271;806875;true;true;8801461
test/string_diffsize_5000000.in;merge_2_sort;8666856;8966163;10121893;true;true;104688259
test/string_duplicate_5000.in;merge_2_sort;18301;3330;3852;true;true;54822
test/string_duplicate_50000.in;merge_2_sort;43533;44566;51508;true;true;714047
test/string_duplicate_500000.in;merge_2_sort;580594;595124;679658;true;true;8792049
test/string_duplicate_5000000.in;merge_2_sort;7019984;7191790;8288911;true;true;104562664
test/string_multsorted8_5000.in;merge_2_sort;15478;1383;1698;true;true;40756
test/string_multsorted8_50000.in;merge_2_sort;18223;18216;22122;true;true;496060
test/string_multsorted8_500000.in;merge_2_sort;229272;229624;276381;true;true;5819316
test/string_multsorted8_5000000.in;merge_2_sort;2996484;3010754;3545029;true;true;65644436
test/string_pyramid_5000.in;merge_2_sort;17910;2866;3176;true;true;37703
test/string_pyramid_50000.in;merge_2_sort;37985;37267;40918;true;true;466631
test/string_pyramid_500000.in;merge_2_sort;475231;470311;514358;true;true;5533055
test/string_pyramid_5000000.in;merge_2_sort;4470789;4422049;4882282;true;true;62528895
test/string_reverse_5000.in;merge_2_sort;19276;4364;4682;true;true;37140
test/string_reverse_50000.in;merge_2_sort;57089;56292;59975;true;true;462192
test/string_reverse_500000.in;merge_2_sort;722493;712176;756214;true;true;5496784
test/string_reverse_5000000.in;merge_2_sort;6002538;5877507;6339370;true;true;61913344
test/string_rng_5000.in;merge_2_sort;18297;3441;4039;true;true;54834
test/string_rng_50000.in;merge_2_sort;47759;48453;56261;true;true;714342
test/string_rng_500000.in;merge_2_sort;658518;674796;776656;true;true;8801093
test/string_rng_5000000.in;merge_2_sort;8192953;8363261;9633647;true;true;104687753
test/string_sorted_5000.in;merge_2_sort;15510;1320;1598;true;true;33268
test/string_sorted_50000.in;merge_2_sort;17933;17721;21059;true;true;421072
test/string_sorted_500000.in;merge_2_sort;224134;223885;264204;true;true;5069328
test/string_sorted_5000000.in;merge_2_sort;2903103;2911366;3335454;true;true;58144448
test/largeclass_rng_5000.in;merge_2_sort;2359;2009;2971;true;true;54903
test/largeclass_rng_50000.in;merge_2_sort;27693;20564;26032;true;true;714467
