test/largeclass_rng_5000.in;merge_4b_sort;1947;1918;3203;true;true;74479
test/largeclass_rng_50000.in;merge_4b_sort;22866;19004;28391;true;true;1008384
test/largeclass_rng_500000.in;merge_4b_sort;207889;199440;336556;true;true;12275892
test/largeclass_rng_5000000.in;merge_4b_sort;2472989;2578438;4312916;true;true;149185770
test/number_duplicate_50000.in;merge_4b_sort;3820;5624;16471;true;true;1007599
test/number_duplicate_500000.in;merge_4b_sort;43289;66067;198741;true;true;12264617
test/number_duplicate_5000000.in;merge_4b_sort;446701;724915;2329716;true;true;149009758
test/number_duplicate_50000000.in;merge_4b_sort;4737297;7965862;26822365;true;true;1754329614
test/number_multsorted8_50000.in;merge_4b_sort;1021;2277;9398;true;true;652620
test/number_multsorted8_500000.in;merge_4b_sort;10270;25597;109915;true;true;7813548
test/number_multsorted8_5000000.in;merge_4b_sort;125860;301753;1288011;true;true;90619532
test/number_multsorted8_50000000.in;merge_4b_sort;1588273;3550455;14759664;true;true;1024860204
test/number_pyramid_50000.in;merge_4b_sort;594;926;3726;true;true;260108
test/number_pyramid_500000.in;merge_4b_sort;5117;11014;45835;true;true;3192080
test/number_pyramid_5000000.in;merge_4b_sort;62056;130824;552268;true;true;38148736
test/number_pyramid_50000000.in;merge_4b_sort;660044;1504747;6387489;true;true;446638496
test/number_reverse_50000.in;merge_4b_sort;1374;2547;8567;true;true;590864
test/number_reverse_500000.in;merge_4b_sort;18653;31558;108683;true;true;7253040
test/number_reverse_5000000.in;merge_4b_sort;185960;354215;1213200;true;true;84438240
test/number_reverse_50000000.in;merge_4b_sort;2023584;4173498;13895240;true;true;966087872
test/number_rng_50000.in;merge_4b_sort;4678;6483;17317;true;true;1008351
test/number_rng_500000.in;merge_4b_sort;57978;80193;213194;true;true;12276808
test/number_rng_5000000.in;merge_4b_sort;650606;920465;2528392;true;true;149189013
test/number_rng_50000000.in;merge_4b_sort;7350976;10536122;29366029;true;true;1756580353
test/number_sorted_50000.in;merge_4b_sort;1134;1961;8058;true;true;552640
test/number_sorted_500000.in;merge_4b_sort;9378;22389;96553;true;true;6813568
test/number_sorted_5000000.in;merge_4b_sort;117161;269640;1153631;true;true;80619552
test/number_sorted_50000000.in;merge_4b_sort;1527272;3253756;13435693;true;true;924860224
test/string_diffsize_5000.in;merge_4b_sort;3662;3738;4641;true;true;74349
test/string_diffsize_50000.in;merge_4b_sort;40160;41527;53635;true;true;1008607
test/string_diffsize_500000.in;merge_4b_sort;639693;657991;804053;true;true;12276753
test/string_diffsize_5000000.in;merge_4b_sort;7402851;7637855;9519455;true;true;149184549
