test/largeclass_rng_5000.in;merge_sort_parallel_a_16c;2668;2252;3237;true;true;54903
test/largeclass_rng_50000.in;merge_sort_parallel_a_16c;11873;9035;11169;true;true;714467
test/largeclass_rng_500000.in;merge_sort_parallel_a_16c;73489;66439;83601;true;true;8800820
test/largeclass_rng_5000000.in;merge_sort_parallel_a_16c;749765;726989;940644;true;true;104686613
test/number_duplicate_50000.in;merge_sort_parallel_a_16c;2402;3200;7377;true;true;713916
test/number_duplicate_500000.in;merge_sort_parallel_a_16c;9257;13106;31520;true;true;8792643
test/number_duplicate_5000000.in;merge_sort_parallel_a_16c;88247;128993;335279;true;true;104561015
test/number_duplicate_50000000.in;merge_sort_parallel_a_16c;713521;1156040;3184274;true;true;1211287998
test/number_multsorted8_50000.in;merge_sort_parallel_a_16c;886;1553;4765;true;true;496060
test/number_multsorted8_500000.in;merge_sort_parallel_a_16c;4070;6878;22495;true;true;5819316
test/number_multsorted8_5000000.in;merge_sort_parallel_a_16c;43192;79092;239667;true;true;65644436
test/number_multsorted8_50000000.in;merge_sort_parallel_a_16c;403447;754472;2218926;true;true;744972276
test/number_pyramid_50000.in;merge_sort_parallel_a_16c;711;1063;3084;true;true;198036
test/number_pyramid_500000.in;merge_sort_parallel_a_16c;1957;3206;9454;true;true;2409664
test/number_pyramid_5000000.in;merge_sort_parallel_a_16c;18047;32864;99824;true;true;27822224
test/number_pyramid_50000000.in;merge_sort_parallel_a_16c;170819;313938;871054;true;true;322486144
test/number_reverse_50000.in;merge_sort_parallel_a_16c;1125;1431;4318;true;true;462192
test/number_reverse_500000.in;merge_sort_parallel_a_16c;4586;5828;18300;true;true;5496784
test/number_reverse_5000000.in;merge_sort_parallel_a_16c;50197;66331;200720;true;true;61913344
test/number_reverse_50000000.in;merge_sort_parallel_a_16c;481830;617653;1879109;true;true;710490048
test/number_rng_50000.in;merge_sort_parallel_a_16c;3487;3847;8317;true;true;714500
test/number_rng_500000.in;merge_sort_parallel_a_16c;15588;17315;35472;true;true;8801262
test/number_rng_5000000.in;merge_sort_parallel_a_16c;141721;176767;446407;true;true;104687851
test/number_rng_50000000.in;merge_sort_parallel_a_16c;1430324;1818270;3849693;true;true;1212850102
