test/largeclass_rng_5000.in;timsort_parallel_a_1c;1665;1713;2508;true;true;54968
test/largeclass_rng_50000.in;timsort_parallel_a_1c;18024;16863;23397;true;true;714801
test/largeclass_rng_500000.in;timsort_parallel_a_1c;166094;178996;264900;true;true;8863069
test/largeclass_rng_5000000.in;timsort_parallel_a_1c;1807782;1989006;3146668;true;true;104784442
test/number_duplicate_50000.in;timsort_parallel_a_1c;5462;6699;13182;true;true;601521
test/number_duplicate_500000.in;timsort_parallel_a_1c;57635;70677;135092;true;true;6074209
test/number_duplicate_5000000.in;timsort_parallel_a_1c;593512;726422;1374354;true;true;61260958
test/number_duplicate_50000000.in;timsort_parallel_a_1c;6115594;7512896;13896887;true;true;609925481
test/number_multsorted8_50000.in;timsort_parallel_a_1c;559;1261;4959;true;true;199996
test/number_multsorted8_500000.in;timsort_parallel_a_1c;3684;8419;30153;true;true;1999996
test/number_multsorted8_5000000.in;timsort_parallel_a_1c;28647;70446;292609;true;true;19999996
test/number_multsorted8_50000000.in;timsort_parallel_a_1c;315799;749308;3015878;true;true;199999996
test/number_pyramid_50000.in;timsort_parallel_a_1c;26;69;321;true;true;24999
test/number_pyramid_500000.in;timsort_parallel_a_1c;126;687;3209;true;true;249999
test/number_pyramid_5000000.in;timsort_parallel_a_1c;1328;6844;32060;true;true;2499999
test/number_pyramid_50000000.in;timsort_parallel_a_1c;14775;68615;323974;true;true;24999999
test/number_reverse_50000.in;timsort_parallel_a_1c;46;147;648;true;true;49999
test/number_reverse_500000.in;timsort_parallel_a_1c;462;1495;6477;true;true;499999
test/number_reverse_5000000.in;timsort_parallel_a_1c;5395;15084;66887;true;true;4999999
test/number_reverse_50000000.in;timsort_parallel_a_1c;61498;161042;690788;true;true;49999999
test/number_rng_50000.in;timsort_parallel_a_1c;10116;11669;21699;true;true;714472
test/number_rng_500000.in;timsort_parallel_a_1c;72363;91056;187895;true;true;8863175
test/number_rng_5000000.in;timsort_parallel_a_1c;761811;980093;2145922;true;true;104786818
test/number_rng_50000000.in;timsort_parallel_a_1c;9249589;11967539;25375073;true;true;1219350089
test/number_sorted_50000.in;timsort_parallel_a_1c;50;142;644;true;true;49999
test/number_sorted_500000.in;timsort_parallel_a_1c;416;1372;6424;true;true;499999
test/number_sorted_5000000.in;timsort_parallel_a_1c;3057;13709;64383;true;true;4999999
test/number_sorted_50000000.in;timsort_parallel_a_1c;28958;137550;648336;true;true;49999999
test/string_diffsize_5000.in;timsort_parallel_a_1c;1780;1835;2395;true;true;54965
test/string_diffsize_50000.in;timsort_parallel_a_1c;23164;25072;31752;true;true;714728
test/string_diffsize_500000.in;timsort_parallel_a_1c;303208;323555;412849;true;true;8780589
test/string_diffsize_5000000.in;timsort_parallel_a_1c;3899230;4224299;5489328;true;true;104768133
test/string_duplicate_5000.in;timsort_parallel_a_1c;16386;1301;1899;true;true;54907
test/string_duplicate_50000.in;timsort_parallel_a_1c;16208;17879;24170;true;true;601515
test/string_duplicate_500000.in;timsort_parallel_a_1c;185197;202692;265818;true;true;6075002
test/string_duplicate_5000000.in;timsort_parallel_a_1c;2131617;2360159;3007412;true;true;61257303
test/string_multsorted8_5000.in;timsort_parallel_a_1c;15301;250;445;true;true;19996
test/string_multsorted8_50000.in;timsort_parallel_a_1c;2313;2391;4408;true;true;199996
test/string_multsorted8_500000.in;timsort_parallel_a_1c;22136;24391;44350;true;true;1999996
test/string_multsorted8_5000000.in;timsort_parallel_a_1c;226388;259618;459574;true;true;19999996
test/string_pyramid_5000.in;timsort_parallel_a_1c;14880;119;218;true;true;9998
test/string_pyramid_50000.in;timsort_parallel_a_1c;1099;1147;2169;true;true;99998
test/string_pyramid_500000.in;timsort_parallel_a_1c;11104;11824;21870;true;true;999998
test/string_pyramid_5000000.in;timsort_parallel_a_1c;113898;126399;261585;true;true;9999998
test/string_reverse_5000.in;timsort_parallel_a_1c;114;59;110;true;true;4999
test/string_reverse_50000.in;timsort_parallel_a_1c;547;572;1097;true;true;49999
test/string_reverse_500000.in;timsort_parallel_a_1c;5726;5976;11153;true;true;499999
test/string_reverse_5000000.in;timsort_parallel_a_1c;63314;65761;117576;true;true;4999999
test/string_rng_5000.in;timsort_parallel_a_1c;15545;1442;2020;true;true;54931
test/string_rng_50000.in;timsort_parallel_a_1c;18476;19788;27235;true;true;714691
test/string_rng_500000.in;timsort_parallel_a_1c;263967;284568;374925;true;true;8863698
